id_operation,reference,libelle_operation,date_operation,date_comptable,montant,sens,type_operation,statut_operation,id_compte
13519,OP013519,Côte compter subir.,2025-05-01,2025-05-01,347,DEBIT,versement,en attente,95
13520,OP013520,Un yeux rendre.,2025-04-25,2025-04-25,1587,CREDIT,virement,valide,95
13521,OP013521,Haut nouveau couvrir.,2025-05-06,2025-05-06,1323,DEBIT,versement,valide,95
13522,OP013522,Social pied toucher.,2025-05-09,2025-05-09,1365,CREDIT,retrait,valide,95
13523,OP013523,Muet supérieur.,2025-03-30,2025-03-30,635,DEBIT,versement,en attente,95
13524,OP013524,Expliquer place machine.,2025-03-26,2025-03-26,1918,CREDIT,virement,valide,95
13525,OP013525,Chiffre apporter.,2025-04-10,2025-04-10,1261,CREDIT,versement,en attente,95
13526,OP013526,Remercier commun.,2025-03-31,2025-03-31,376,CREDIT,retrait,en attente,95
13527,OP013527,Bas éclater.,2025-03-09,2025-03-09,897,CREDIT,retrait,valide,95
13528,OP013528,Sembler exiger.,2025-02-23,2025-02-23,1076,CREDIT,retrait,valide,95
13529,OP013529,Instant françois suite.,2025-03-10,2025-03-10,1995,CREDIT,versement,valide,95
13530,OP013530,Détruire.,2025-02-23,2025-02-23,1221,DEBIT,versement,en attente,95
13531,OP013531,Disparaître faim.,2025-02-21,2025-02-21,188,DEBIT,versement,valide,95
13532,OP013532,Verre malade.,2025-02-13,2025-02-13,395,DEBIT,retrait,en attente,95
13533,OP013533,Lumière métier.,2025-01-24,2025-01-24,116,DEBIT,versement,en attente,95
13534,OP013534,Écrire armer faible.,2025-02-10,2025-02-10,596,DEBIT,virement,valide,95
13535,OP013535,Aujourd'Hui.,2025-02-03,2025-02-03,617,DEBIT,retrait,valide,95
13536,OP013536,Voir esprit trente lien.,2024-12-31,2024-12-31,1201,DEBIT,versement,valide,95
13537,OP013537,Hiver.,2025-01-17,2025-01-17,656,CREDIT,versement,en attente,95
13538,OP013538,Regretter mort.,2024-12-24,2024-12-24,1906,CREDIT,versement,en attente,95
13539,OP013539,Volonté céder idée.,2024-12-28,2024-12-28,1097,DEBIT,versement,en attente,95
13540,OP013540,Honneur cher.,2024-11-24,2024-11-24,353,DEBIT,retrait,valide,95
13541,OP013541,Sauvage centre exécuter.,2024-11-28,2024-11-28,1823,CREDIT,virement,valide,95
13542,OP013542,Fleur enfant.,2024-12-16,2024-12-16,1187,DEBIT,retrait,valide,95
13543,OP013543,Pas maison.,2024-11-06,2024-11-06,1551,CREDIT,virement,valide,95
13544,OP013544,Couche père direction.,2024-10-30,2024-10-30,1370,DEBIT,virement,en attente,95
13545,OP013545,Quelque lorsque.,2024-11-07,2024-11-07,324,CREDIT,retrait,valide,95
13546,OP013546,Demi air.,2024-11-05,2024-11-05,859,DEBIT,versement,valide,95
13547,OP013547,Détail.,2024-10-18,2024-10-18,878,CREDIT,retrait,en attente,95
13548,OP013548,Tourner tard haut.,2024-10-08,2024-10-08,1888,CREDIT,versement,en attente,95
13549,OP013549,Réclamer grave.,2024-09-24,2024-09-24,1024,DEBIT,virement,en attente,95
13550,OP013550,Lier vieux.,2024-10-18,2024-10-18,910,DEBIT,virement,valide,95
13551,OP013551,Épais.,2024-10-01,2024-10-01,1865,CREDIT,versement,en attente,95
13552,OP013552,Seulement capable enfoncer.,2024-08-26,2024-08-26,1998,CREDIT,virement,valide,95
13553,OP013553,Sentier.,2024-09-09,2024-09-09,1597,CREDIT,versement,en attente,95
13554,OP013554,Action parfois chasse.,2024-08-28,2024-08-28,431,CREDIT,virement,valide,95
13555,OP013555,Poste écrire éclater.,2024-09-04,2024-09-04,1335,DEBIT,versement,en attente,95
13556,OP013556,Autre former.,2024-07-30,2024-07-30,836,DEBIT,versement,valide,95
13557,OP013557,Moitié garçon.,2024-07-28,2024-07-28,1483,CREDIT,versement,valide,95
13558,OP013558,Sentier soldat perdre naître.,2024-08-03,2024-08-03,1157,CREDIT,retrait,valide,95
13559,OP013559,Tuer appel gauche.,2024-08-08,2024-08-08,1136,DEBIT,versement,en attente,95
13560,OP013560,Moyen entourer.,2024-08-15,2024-08-15,493,DEBIT,retrait,en attente,95
13561,OP013561,Ouvrage as aide.,2024-07-03,2024-07-03,1336,CREDIT,virement,en attente,95
13562,OP013562,Aimer depuis appuyer.,2024-07-04,2024-07-04,171,CREDIT,retrait,valide,95
13563,OP013563,Épaule souffrir.,2024-06-25,2024-06-25,227,DEBIT,virement,valide,95
13564,OP013564,Maladie changement.,2024-06-04,2024-06-04,1457,DEBIT,versement,en attente,95
13565,OP013565,Aujourd'Hui empêcher ne.,2024-06-18,2024-06-18,899,CREDIT,retrait,en attente,95
13566,OP013566,Début noir oreille.,2024-05-25,2024-05-25,1221,DEBIT,virement,valide,95
13567,OP013567,Alors calme anglais objet.,2024-06-05,2024-06-05,1897,DEBIT,versement,en attente,95
13568,OP013568,Proposer lueur.,2024-05-10,2024-05-10,876,DEBIT,versement,valide,95
13569,OP013569,De dernier.,2024-05-18,2024-05-18,300,CREDIT,versement,en attente,95
13570,OP013570,Jardin affaire.,2024-05-14,2024-05-14,454,CREDIT,versement,valide,95
13571,OP013571,Bataille monde.,2024-03-30,2024-03-30,877,DEBIT,virement,valide,95
13572,OP013572,Seulement longtemps.,2024-03-27,2024-03-27,1786,CREDIT,retrait,valide,95
13573,OP013573,Indiquer science.,2024-04-17,2024-04-17,1999,DEBIT,retrait,valide,95
13574,OP013574,Roche étrange.,2024-03-27,2024-03-27,768,CREDIT,versement,valide,95
13575,OP013575,Terminer tête lequel.,2024-03-15,2024-03-15,835,CREDIT,versement,valide,95
13576,OP013576,Souffrance odeur pendant train.,2024-03-12,2024-03-12,804,DEBIT,virement,valide,95
13577,OP013577,Mentir aventure queue.,2024-03-12,2024-03-12,602,DEBIT,virement,en attente,95
13578,OP013578,Oiseau mari égal.,2024-02-26,2024-02-26,1053,CREDIT,retrait,valide,95
13579,OP013579,Douleur.,2024-03-19,2024-03-19,311,CREDIT,virement,valide,95
13580,OP013580,Léger ensemble plutôt.,2024-02-02,2024-02-02,46,DEBIT,virement,en attente,95
13581,OP013581,Feu chez poésie.,2024-01-28,2024-01-28,1076,CREDIT,virement,en attente,95
13582,OP013582,Fixe raison.,2024-02-01,2024-02-01,151,DEBIT,versement,en attente,95
13583,OP013583,Exemple danger matin hauteur.,2024-01-14,2024-01-14,1389,CREDIT,virement,en attente,95
13584,OP013584,Certain monde inutile année.,2023-12-27,2023-12-27,587,CREDIT,versement,valide,95
13585,OP013585,Honte contenter immobile.,2024-01-10,2024-01-10,688,DEBIT,versement,en attente,95
13586,OP013586,Coûter.,2024-01-02,2024-01-02,241,DEBIT,virement,valide,95
13587,OP013587,Médecin fait changer.,2023-12-25,2023-12-25,1016,DEBIT,virement,valide,95
13588,OP013588,Ah cent renverser.,2023-12-03,2023-12-03,333,DEBIT,versement,valide,95
13589,OP013589,Rideau aucun.,2023-11-27,2023-11-27,1442,CREDIT,retrait,en attente,95
13590,OP013590,Chaud sans.,2023-12-17,2023-12-17,1600,DEBIT,versement,en attente,95
13591,OP013591,Accord siècle livrer.,2023-12-18,2023-12-18,772,CREDIT,retrait,en attente,95
13592,OP013592,Seconde expérience.,2023-12-19,2023-12-19,1642,CREDIT,versement,en attente,95
13593,OP013593,Calmer exprimer.,2023-11-09,2023-11-09,730,DEBIT,virement,en attente,95
13594,OP013594,Fonder journal question cesser.,2023-11-16,2023-11-16,1896,DEBIT,retrait,valide,95
13595,OP013595,Je devoir respecter.,2023-10-25,2023-10-25,986,DEBIT,virement,en attente,95
13596,OP013596,Flamme répéter regretter.,2023-11-01,2023-11-01,1267,DEBIT,retrait,valide,95
13597,OP013597,François cruel profiter.,2023-09-27,2023-09-27,972,DEBIT,retrait,en attente,95
13598,OP013598,Commander neuf geste.,2023-10-03,2023-10-03,1167,CREDIT,retrait,en attente,95
13599,OP013599,Rencontrer recommencer sous.,2023-09-26,2023-09-26,427,CREDIT,virement,valide,95
13600,OP013600,Devoir content.,2023-08-24,2023-08-24,1598,CREDIT,retrait,en attente,95
13601,OP013601,Ouvrir.,2023-09-04,2023-09-04,1252,CREDIT,virement,en attente,95
13602,OP013602,Saluer digne bande.,2023-08-23,2023-08-23,767,DEBIT,retrait,valide,95
13603,OP013603,Escalier serrer appuyer emporter.,2023-09-05,2023-09-05,435,DEBIT,retrait,en attente,95
13604,OP013604,Odeur sable président.,2023-08-05,2023-08-05,311,CREDIT,retrait,en attente,95
13605,OP013605,Plaisir front en.,2023-08-01,2023-08-01,1954,CREDIT,versement,valide,95
13606,OP013606,Éternel art.,2023-08-14,2023-08-14,1888,DEBIT,retrait,en attente,95
13607,OP013607,Ouvert épais vie.,2023-07-10,2023-07-10,1339,DEBIT,retrait,valide,95
13608,OP013608,Côte haine sou.,2023-07-18,2023-07-18,133,DEBIT,virement,en attente,95
13609,OP013609,Étranger commun.,2023-06-27,2023-06-27,1661,CREDIT,virement,en attente,95
13610,OP013610,Intérêt besoin obtenir.,2023-06-18,2023-06-18,285,CREDIT,virement,en attente,95
13611,OP013611,Devoir devenir.,2023-06-12,2023-06-12,1049,CREDIT,virement,en attente,95
13612,OP013612,Nuage joindre.,2023-05-29,2023-05-29,542,DEBIT,virement,valide,95
13613,OP013613,Voyage éprouver l'un.,2023-05-23,2023-05-23,1021,CREDIT,versement,en attente,95
13614,OP013614,Au rassurer coucher.,2023-05-24,2023-05-24,1033,DEBIT,retrait,valide,95
13615,OP013615,Enfance beau.,2023-05-07,2023-05-07,1256,DEBIT,retrait,en attente,95
13616,OP013616,Souvent vaincre.,2023-05-17,2023-05-17,22,CREDIT,versement,valide,95
13617,OP013617,Consentir.,2023-05-16,2023-05-16,1127,DEBIT,retrait,en attente,95
13618,OP013618,Plaisir renoncer âme ainsi.,2023-04-25,2023-04-25,1002,CREDIT,virement,en attente,95
13619,OP013619,Chacun type façon.,2023-03-25,2023-03-25,1524,CREDIT,virement,en attente,95
13620,OP013620,Étouffer ami.,2023-04-01,2023-04-01,569,DEBIT,retrait,valide,95
13621,OP013621,Lettre faim chanter.,2023-04-12,2023-04-12,1923,CREDIT,retrait,valide,95
13622,OP013622,Monsieur voler.,2023-03-19,2023-03-19,1834,CREDIT,virement,valide,95
13623,OP013623,Trait attirer.,2023-02-26,2023-02-26,751,DEBIT,virement,valide,95
13624,OP013624,Peur grâce flot.,2023-03-04,2023-03-04,1660,DEBIT,versement,en attente,95
13625,OP013625,Delà sauver animal.,2023-03-12,2023-03-12,912,DEBIT,versement,valide,95
13626,OP013626,Fleur regard habiller.,2023-02-04,2023-02-04,1538,CREDIT,virement,en attente,95
13627,OP013627,Éclater attention cesse quart.,2023-02-04,2023-02-04,1192,CREDIT,retrait,valide,95
13628,OP013628,Pendre étendue.,2023-02-17,2023-02-17,1614,DEBIT,retrait,en attente,95
13629,OP013629,Maître véritable paraître.,2023-02-09,2023-02-09,1944,DEBIT,retrait,en attente,95
13630,OP013630,Dos ferme du.,2022-12-27,2022-12-27,509,DEBIT,versement,valide,95
13631,OP013631,Moyen peine jeune.,2023-01-07,2023-01-07,1739,CREDIT,virement,valide,95
13632,OP013632,Âme million.,2023-01-01,2023-01-01,942,CREDIT,virement,en attente,95
13633,OP013633,Front travailler traverser.,2025-11-24,2025-11-24,291,CREDIT,versement,en attente,96
13634,OP013634,Vide.,2025-12-04,2025-12-04,1909,DEBIT,versement,en attente,96
13635,OP013635,Veille surprendre.,2025-11-23,2025-11-23,393,DEBIT,virement,en attente,96
13636,OP013636,Envie.,2025-12-09,2025-12-09,1430,CREDIT,retrait,en attente,96
13637,OP013637,Flamme bas nul.,2025-11-23,2025-11-23,1341,DEBIT,retrait,en attente,96
13638,OP013638,Peau poche détruire taire.,2025-11-11,2025-11-11,215,DEBIT,virement,valide,96
13639,OP013639,Combien toute car supposer.,2025-10-27,2025-10-27,1744,DEBIT,virement,valide,96
13640,OP013640,Importer réponse horizon.,2025-11-19,2025-11-19,845,CREDIT,retrait,valide,96
13641,OP013641,Craindre d'autres croix.,2025-11-19,2025-11-19,870,CREDIT,retrait,valide,96
13642,OP013642,Bouche reste.,2025-10-31,2025-10-31,1036,DEBIT,retrait,valide,96
13643,OP013643,Cours.,2025-09-29,2025-09-29,635,DEBIT,versement,valide,96
13644,OP013644,Chacun professeur désormais.,2025-10-14,2025-10-14,1765,DEBIT,versement,en attente,96
13645,OP013645,Morceau depuis remplacer.,2025-10-13,2025-10-13,1488,DEBIT,virement,en attente,96
13646,OP013646,Rapidement mensonge joli.,2025-10-10,2025-10-10,1561,DEBIT,versement,valide,96
13647,OP013647,Perdre enfance assez.,2025-10-12,2025-10-12,162,CREDIT,virement,valide,96
13648,OP013648,Lisser obéir.,2025-08-27,2025-08-27,892,CREDIT,versement,valide,96
13649,OP013649,Chant satisfaire.,2025-08-28,2025-08-28,1614,CREDIT,retrait,valide,96
13650,OP013650,Plusieurs établir.,2025-09-01,2025-09-01,1970,DEBIT,retrait,en attente,96
13651,OP013651,L'Un quelque tracer maison.,2025-08-13,2025-08-13,878,DEBIT,retrait,valide,96
13652,OP013652,Puis instant éviter.,2025-08-15,2025-08-15,465,DEBIT,retrait,valide,96
13653,OP013653,Vague cher.,2025-08-15,2025-08-15,1734,CREDIT,virement,en attente,96
13654,OP013654,Soi étrange.,2025-08-18,2025-08-18,93,DEBIT,versement,valide,96
13655,OP013655,Taire visible avoir.,2025-08-02,2025-08-02,1318,DEBIT,virement,valide,96
13656,OP013656,Tour ce chanter.,2025-07-04,2025-07-04,445,DEBIT,virement,valide,96
13657,OP013657,Rentrer douze rose.,2025-07-14,2025-07-14,188,DEBIT,retrait,valide,96
13658,OP013658,Joue lourd lune.,2025-06-26,2025-06-26,1596,CREDIT,retrait,valide,96
13659,OP013659,Reconnaître dormir chemise.,2025-06-18,2025-06-18,168,DEBIT,retrait,en attente,96
13660,OP013660,Pourquoi arrêter calme.,2025-06-09,2025-06-09,375,DEBIT,versement,en attente,96
13661,OP013661,Aussitôt réel.,2025-05-28,2025-05-28,114,DEBIT,versement,valide,96
13662,OP013662,Taire abandonner relation.,2025-04-30,2025-04-30,1297,CREDIT,virement,en attente,96
13663,OP013663,Composer neuf.,2025-05-03,2025-05-03,67,CREDIT,versement,valide,96
13664,OP013664,Commencer armer.,2025-05-17,2025-05-17,1999,DEBIT,retrait,valide,96
13665,OP013665,Derrière écouter gouvernement céder.,2025-03-28,2025-03-28,630,DEBIT,virement,valide,96
13666,OP013666,Le prix.,2025-03-27,2025-03-27,1758,CREDIT,virement,valide,96
13667,OP013667,Silence mois.,2025-04-16,2025-04-16,351,CREDIT,retrait,valide,96
13668,OP013668,Prétendre.,2025-04-03,2025-04-03,382,CREDIT,retrait,valide,96
13669,OP013669,Expérience.,2025-04-13,2025-04-13,1169,DEBIT,versement,en attente,96
13670,OP013670,Éloigner image façon effet.,2025-03-02,2025-03-02,26,CREDIT,versement,valide,96
13671,OP013671,Art fond.,2025-03-10,2025-03-10,1249,DEBIT,retrait,valide,96
13672,OP013672,Appartenir et soleil.,2025-02-28,2025-02-28,200,DEBIT,retrait,en attente,96
13673,OP013673,Genre vouloir.,2025-02-10,2025-02-10,260,CREDIT,retrait,valide,96
13674,OP013674,Chacun te classe.,2025-01-25,2025-01-25,1023,CREDIT,retrait,valide,96
13675,OP013675,Année sou.,2025-02-18,2025-02-18,1169,CREDIT,versement,valide,96
13676,OP013676,Devenir.,2025-01-02,2025-01-02,1490,DEBIT,retrait,valide,96
13677,OP013677,Semblable mari chercher.,2024-12-24,2024-12-24,336,CREDIT,retrait,valide,96
13678,OP013678,Rejeter dire quoi.,2025-01-06,2025-01-06,1535,DEBIT,retrait,en attente,96
13679,OP013679,Vers sur reste.,2024-12-31,2024-12-31,1274,DEBIT,retrait,valide,96
13680,OP013680,Défendre salle marché.,2024-11-28,2024-11-28,405,CREDIT,retrait,en attente,96
13681,OP013681,Sec noire.,2024-12-19,2024-12-19,1658,DEBIT,retrait,valide,96
13682,OP013682,Glisser car marcher.,2024-12-08,2024-12-08,1507,CREDIT,virement,en attente,96
13683,OP013683,Douceur main refuser.,2024-10-24,2024-10-24,81,CREDIT,versement,en attente,96
13684,OP013684,Renverser pièce habitant.,2024-11-03,2024-11-03,1141,DEBIT,virement,en attente,96
13685,OP013685,Relation face tout.,2024-11-08,2024-11-08,932,CREDIT,virement,en attente,96
13686,OP013686,Facile prévoir songer.,2024-11-19,2024-11-19,916,CREDIT,retrait,en attente,96
13687,OP013687,Paysan voyager.,2024-10-06,2024-10-06,1872,DEBIT,retrait,valide,96
13688,OP013688,Souhaiter car bois.,2024-10-18,2024-10-18,1752,CREDIT,virement,valide,96
13689,OP013689,Pays debout.,2024-10-10,2024-10-10,363,DEBIT,virement,valide,96
13690,OP013690,Histoire jouer prier.,2024-10-04,2024-10-04,433,CREDIT,virement,en attente,96
13691,OP013691,Nouveau taille.,2024-09-15,2024-09-15,1769,DEBIT,retrait,en attente,96
13692,OP013692,Recueillir apparaître sauvage.,2024-09-02,2024-09-02,53,DEBIT,versement,en attente,96
13693,OP013693,Compagnie inviter tu tomber.,2024-08-23,2024-08-23,1344,CREDIT,virement,en attente,96
13694,OP013694,Supporter intérieur soirée.,2024-08-31,2024-08-31,11,DEBIT,versement,en attente,96
13695,OP013695,Enfin.,2024-09-12,2024-09-12,543,CREDIT,retrait,en attente,96
13696,OP013696,Action représenter.,2024-07-27,2024-07-27,908,CREDIT,versement,valide,96
13697,OP013697,Caractère malgré vert.,2024-08-11,2024-08-11,622,CREDIT,virement,en attente,96
13698,OP013698,Chef songer troisième.,2024-08-11,2024-08-11,851,DEBIT,retrait,en attente,96
13699,OP013699,Personne travers.,2024-07-06,2024-07-06,1589,DEBIT,versement,en attente,96
13700,OP013700,Espoir avant maladie.,2024-07-16,2024-07-16,1208,DEBIT,versement,valide,96
13701,OP013701,Pur détail danser.,2024-07-02,2024-07-02,1812,DEBIT,virement,en attente,96
13702,OP013702,Race chanter franchir.,2024-05-23,2024-05-23,1270,CREDIT,virement,en attente,96
13703,OP013703,Port puis.,2024-06-09,2024-06-09,1856,DEBIT,versement,valide,96
13704,OP013704,Qualité pas plein.,2024-06-05,2024-06-05,954,CREDIT,versement,en attente,96
13705,OP013705,Sombre jardin.,2024-06-17,2024-06-17,399,CREDIT,versement,en attente,96
13706,OP013706,Lutte déchirer armer.,2024-06-16,2024-06-16,1888,CREDIT,virement,valide,96
13707,OP013707,Examiner revoir lentement.,2024-05-13,2024-05-13,223,DEBIT,virement,en attente,96
13708,OP013708,Continuer traîner odeur.,2024-05-03,2024-05-03,921,DEBIT,versement,en attente,96
13709,OP013709,Mieux odeur.,2024-04-28,2024-04-28,1250,CREDIT,versement,valide,96
13710,OP013710,Route sortir rendre.,2024-03-23,2024-03-23,504,DEBIT,versement,valide,96
13711,OP013711,Accord habiller.,2024-03-26,2024-03-26,933,CREDIT,virement,en attente,96
13712,OP013712,Accord toi.,2024-04-02,2024-04-02,621,DEBIT,virement,valide,96
13713,OP013713,Blanc si.,2024-03-23,2024-03-23,859,DEBIT,versement,en attente,96
13714,OP013714,Position désespoir sans.,2024-04-19,2024-04-19,1209,CREDIT,retrait,en attente,96
13715,OP013715,Meilleur camarade.,2024-03-07,2024-03-07,17,CREDIT,virement,en attente,96
13716,OP013716,Brûler mêler y.,2024-03-03,2024-03-03,1171,DEBIT,virement,en attente,96
13717,OP013717,Réalité du chair.,2024-02-25,2024-02-25,767,DEBIT,versement,en attente,96
13718,OP013718,Place dehors.,2024-03-13,2024-03-13,952,CREDIT,virement,en attente,96
13719,OP013719,Saison inquiétude.,2024-02-27,2024-02-27,32,CREDIT,virement,valide,96
13720,OP013720,Déclarer promettre deux empire.,2024-02-11,2024-02-11,1693,DEBIT,retrait,valide,96
13721,OP013721,Signe.,2024-02-04,2024-02-04,927,DEBIT,virement,en attente,96
13722,OP013722,Quel lumière intéresser.,2024-02-01,2024-02-01,1306,CREDIT,virement,valide,96
13723,OP013723,Pierre rien posséder.,2023-12-23,2023-12-23,40,CREDIT,virement,valide,96
13724,OP013724,Mal jeune forcer aide.,2023-12-26,2023-12-26,124,DEBIT,versement,valide,96
13725,OP013725,Suivre on page.,2024-01-09,2024-01-09,264,CREDIT,retrait,en attente,96
13726,OP013726,Faire précipiter.,2024-01-19,2024-01-19,539,CREDIT,versement,en attente,96
13727,OP013727,Tant supérieur observer.,2024-01-18,2024-01-18,359,DEBIT,virement,valide,96
13728,OP013728,Inquiétude sourire.,2023-11-25,2023-11-25,1590,CREDIT,versement,en attente,96
13729,OP013729,Animer honneur certain.,2023-11-23,2023-11-23,1010,DEBIT,retrait,en attente,96
13730,OP013730,Petit plaine.,2023-12-08,2023-12-08,116,DEBIT,retrait,valide,96
13731,OP013731,Prochain réussir gros école.,2023-12-09,2023-12-09,1988,DEBIT,virement,en attente,96
13732,OP013732,Veiller année cacher.,2023-11-02,2023-11-02,1064,DEBIT,versement,valide,96
13733,OP013733,Ceci sentir corps énergie.,2023-11-06,2023-11-06,1111,DEBIT,virement,valide,96
13734,OP013734,Amuser oeuvre.,2023-11-15,2023-11-15,80,DEBIT,versement,valide,96
13735,OP013735,Fine souvent.,2023-11-09,2023-11-09,1662,DEBIT,retrait,valide,96
13736,OP013736,Lit.,2023-10-04,2023-10-04,1360,CREDIT,versement,en attente,96
13737,OP013737,Éternel.,2023-10-01,2023-10-01,757,CREDIT,retrait,en attente,96
13738,OP013738,Besoin l'un sac.,2023-10-16,2023-10-16,1505,CREDIT,versement,en attente,96
13739,OP013739,Présence appel plaire.,2023-09-08,2023-09-08,42,DEBIT,retrait,en attente,96
13740,OP013740,Aller.,2023-09-12,2023-09-12,877,CREDIT,versement,en attente,96
13741,OP013741,Brûler rapidement chaise.,2023-08-25,2023-08-25,1479,CREDIT,versement,valide,96
13742,OP013742,Même depuis.,2023-08-13,2023-08-13,254,CREDIT,virement,valide,96
13743,OP013743,Parti placer achever.,2023-08-19,2023-08-19,1805,DEBIT,retrait,valide,96
