id_scoring,type_score,date_scoring,valeur_score,commentaire,id_compte,id_foyer
5090,foyer,2024-11-19,342,Servir pouvoir notre prochain quelqu'un lui chanter craindre.,,22.0
5091,foyer,2024-10-19,391,Vaste rare rare fille affirmer car.,,22.0
5092,foyer,2024-09-19,477,Bataille parvenir amour fil mode.,,22.0
5093,foyer,2024-08-19,349,Planche fuir près larme appel trait.,,22.0
5094,foyer,2024-07-19,348,Abandonner changement tache taille.,,22.0
5095,foyer,2024-06-19,694,Mer mensonge trésor ciel rayon.,,22.0
5096,foyer,2024-05-19,850,Ouvert forcer jambe vingt heure triste couler.,,22.0
5097,foyer,2024-04-19,744,Davantage remercier lier voilà fenêtre geste.,,22.0
5098,foyer,2024-03-19,836,Importer bon parfaitement.,,22.0
5099,foyer,2024-02-19,820,Étouffer peser entretenir.,,22.0
5100,foyer,2024-01-19,345,Secret sentir nom jusque anglais.,,22.0
5101,foyer,2023-12-19,401,Foi huit objet avancer dessus.,,22.0
5102,foyer,2023-11-19,490,Accepter tromper vous docteur grâce mentir marchand qui.,,22.0
5103,foyer,2023-10-19,627,Prison arracher événement vert grandir.,,22.0
5104,foyer,2023-09-19,508,Assister claire crise bien.,,22.0
5105,foyer,2023-08-19,315,Réussir gloire soumettre centre dominer lendemain loi armée.,,22.0
5106,foyer,2023-07-19,690,Moindre lui empire.,,22.0
5107,foyer,2023-06-19,419,Rendre fine savoir oh.,,22.0
5108,foyer,2023-05-19,304,Regarder admettre ajouter terrain planche vers ton.,,22.0
5109,foyer,2023-04-19,638,Créer lit ensuite folie terreur président parmi.,,22.0
5110,foyer,2023-03-19,699,Droit sens rapide dehors mourir vêtir mien.,,22.0
5111,foyer,2023-02-19,680,Bout briser manier tromper fête.,,22.0
5112,foyer,2023-01-19,711,Maintenir charge couper admettre.,,22.0
5113,foyer,2025-12-19,445,Cela petit parvenir père presque.,,23.0
5114,foyer,2025-11-19,564,Parler bouche vers nécessaire appeler rapport.,,23.0
5115,foyer,2025-10-19,732,Eh quitter musique colon musique attitude confiance mois.,,23.0
5116,foyer,2025-09-19,617,Par ruine année poitrine recherche chance million presque.,,23.0
5117,foyer,2025-08-19,579,Voile flamme gris votre fixe colline.,,23.0
5118,foyer,2025-07-19,310,Mur ensuite voyage autorité cour trouver en.,,23.0
5119,foyer,2025-06-19,723,Moins rouler intérêt d'abord impossible.,,23.0
5120,foyer,2025-05-19,494,Plaire pensée aider bois côté.,,23.0
5121,foyer,2025-04-19,799,Claire rapporter pied parti sommet.,,23.0
5122,foyer,2025-03-19,310,Près condition ramener depuis combat absolument causer.,,23.0
5123,foyer,2025-02-19,704,Mine mériter car davantage soit.,,23.0
5124,foyer,2025-01-19,759,Rôle loin asseoir hasard.,,23.0
5125,foyer,2024-12-19,528,Frapper ici autour chaise préparer son pierre.,,23.0
5126,foyer,2024-11-19,417,Officier recueillir songer attacher chute victime voix.,,23.0
5127,foyer,2024-10-19,800,Rêver dix exiger paquet te demi.,,23.0
5128,foyer,2024-09-19,849,Crainte action haut.,,23.0
5129,foyer,2024-08-19,562,Jeunesse nourrir paupière disparaître nouveau peur complet.,,23.0
5130,foyer,2024-07-19,707,État souhaiter au tombe drame selon.,,23.0
5131,foyer,2024-06-19,593,Troubler pouvoir bien question engager ici réfléchir.,,23.0
5132,foyer,2024-05-19,567,Heureux élément rideau poche trouver lune.,,23.0
5133,foyer,2024-04-19,422,Vite entraîner prochain père.,,23.0
5134,foyer,2024-03-19,506,Mourir arme cacher madame troubler recommencer bord cacher.,,23.0
5135,foyer,2024-02-19,809,Jambe désirer dehors soin avance importer.,,23.0
5136,foyer,2024-01-19,830,Qualité le annoncer fait peu.,,23.0
5137,foyer,2023-12-19,780,Accrocher oh cour puissant volonté silencieux davantage.,,23.0
5138,foyer,2023-11-19,414,Entre atteindre recevoir ensemble un arrière.,,23.0
5139,foyer,2023-10-19,697,Également question étendre courage déposer coûter mauvais cheval.,,23.0
5140,foyer,2023-09-19,369,Papier sous champ règle humide.,,23.0
5141,foyer,2023-08-19,679,Avant société son profiter si travail.,,23.0
5142,foyer,2023-07-19,446,Franc mari accord passé.,,23.0
5143,foyer,2023-06-19,342,Vendre voyage quart te.,,23.0
5144,foyer,2023-05-19,815,Beau bureau maître plante relever prier porter.,,23.0
5145,foyer,2023-04-19,493,Fête traîner valoir dessiner genou révolution un vraiment.,,23.0
5146,foyer,2023-03-19,625,Intéresser crainte militaire pénétrer douter minute heureux sombre.,,23.0
5147,foyer,2023-02-19,314,Garçon billet voix contenir.,,23.0
5148,foyer,2023-01-19,649,Retirer choix profondément type.,,23.0
5149,foyer,2025-12-19,556,Relation preuve complètement vent.,,24.0
5150,foyer,2025-11-19,658,Chance rapide abandonner travail y.,,24.0
5151,foyer,2025-10-19,357,Conseil dépasser nation sol bien libre.,,24.0
5152,foyer,2025-09-19,456,État douleur semblable ordre énorme.,,24.0
5153,foyer,2025-08-19,817,Souvenir terrain bas réfléchir arrêter dehors franc.,,24.0
5154,foyer,2025-07-19,488,Courage terme lire.,,24.0
5155,foyer,2025-06-19,643,Inviter envelopper éloigner or en honneur.,,24.0
5156,foyer,2025-05-19,749,Type expliquer bois santé lieu prévenir perdu.,,24.0
5157,foyer,2025-04-19,751,Corde rendre reste attaquer.,,24.0
5158,foyer,2025-03-19,551,Commun matin tard enfant éclat par.,,24.0
5159,foyer,2025-02-19,594,Haut arracher poids saisir très.,,24.0
5160,foyer,2025-01-19,446,Cri mur seuil membre.,,24.0
5161,foyer,2024-12-19,625,Madame respecter passé force.,,24.0
5162,foyer,2024-11-19,366,Fonction avec cour âgé mien.,,24.0
5163,foyer,2024-10-19,837,Appeler intention quelqu'un verser chez règle.,,24.0
5164,foyer,2024-09-19,473,Trois précis françois oh lui.,,24.0
5165,foyer,2024-08-19,629,Repas placer drame avoir beaucoup.,,24.0
5166,foyer,2024-07-19,446,Deux pensée d'autres vrai angoisse.,,24.0
5167,foyer,2024-06-19,103,Attendre tuer bleu fusil.,,24.0
5168,foyer,2024-05-19,359,Groupe vivre vide mais extraordinaire énorme.,,24.0
5169,foyer,2024-04-19,422,Écarter abri partir ignorer.,,24.0
5170,foyer,2024-03-19,336,Chez supérieur étroit reculer bout abattre.,,24.0
5171,foyer,2024-02-19,943,Mal aventure fil visite garder.,,24.0
5172,foyer,2024-01-19,787,Quartier résoudre confondre.,,24.0
5173,foyer,2023-12-19,695,Sueur effacer nommer parvenir hésiter or.,,24.0
5174,foyer,2023-11-19,696,Couler satisfaire paquet tel prix sueur.,,24.0
5175,foyer,2023-10-19,543,Tâche douceur véritable gauche.,,24.0
5176,foyer,2023-09-19,556,Là membre ensemble intérieur tout sérieux chef avant.,,24.0
5177,foyer,2023-08-19,765,Aspect compte poitrine chien crier maison.,,24.0
5178,foyer,2023-07-19,456,Étoile quel séparer adresser avant.,,24.0
5179,foyer,2023-06-19,668,Passion affirmer inquiéter comment.,,24.0
5180,foyer,2023-05-19,593,Fenêtre comme peu ajouter éternel tout amour.,,24.0
5181,foyer,2023-04-19,478,Habitant bien mauvais delà d'autres couler.,,24.0
5182,foyer,2023-03-19,697,Lever avis île recherche.,,24.0
5183,foyer,2023-02-19,464,Devant robe commencer tête soirée pourtant.,,24.0
5184,foyer,2023-01-19,321,Rapide naître chute ruine condition.,,24.0
5185,foyer,2025-12-19,607,Autre repousser conduire loin silencieux poids champ.,,25.0
5186,foyer,2025-11-19,770,Son menacer cas rose général gris.,,25.0
5187,foyer,2025-10-19,532,Vérité seuil recevoir jardin déclarer prêter.,,25.0
5188,foyer,2025-09-19,428,Raconter obéir dégager objet demi.,,25.0
5189,foyer,2025-08-19,661,Rouler porter comme après rapport.,,25.0
5190,foyer,2025-07-19,715,Dessiner former chez vieil miser lisser drame.,,25.0
5191,foyer,2025-06-19,727,Réalité tout vieil.,,25.0
5192,foyer,2025-05-19,763,Jeunesse fonction deviner nouveau non.,,25.0
5193,foyer,2025-04-19,697,Semblable mode exemple mais.,,25.0
5194,foyer,2025-03-19,645,De aller fumée devant billet.,,25.0
5195,foyer,2025-02-19,708,Fumer descendre cependant peine lui roi escalier.,,25.0
5196,foyer,2025-01-19,842,Rapidement donc planche siècle.,,25.0
5197,foyer,2024-12-19,522,Espérer alors enfin mille.,,25.0
5198,foyer,2024-11-19,499,Instant commencer attacher arrivée détruire.,,25.0
5199,foyer,2024-10-19,672,Intérêt possible monsieur poste intérieur.,,25.0
5200,foyer,2024-09-19,718,Travailler si accuser couleur devenir fonder poète.,,25.0
5201,foyer,2024-08-19,614,Porter terminer malheur épais trace rapidement jeter.,,25.0
5202,foyer,2024-07-19,444,Nuit franchir troisième hésiter danger.,,25.0
5203,foyer,2024-06-19,763,Protéger regard seuil résultat direction chemin.,,25.0
5204,foyer,2024-05-19,722,Bras abattre haine notre liberté chiffre seigneur.,,25.0
5205,foyer,2024-04-19,522,Résoudre poche nez dresser.,,25.0
5206,foyer,2024-03-19,460,Cuisine désespoir façon frais chaise.,,25.0
5207,foyer,2024-02-19,829,Remarquer envoyer vieux faveur position gros minute trop.,,25.0
5208,foyer,2024-01-19,753,Curiosité quatre grand.,,25.0
5209,foyer,2023-12-19,511,Intéresser autant enfin dimanche paysan auquel.,,25.0
5210,foyer,2023-11-19,476,Dernier fin distance ombre souffrance lui.,,25.0
5211,foyer,2023-10-19,459,Dangereux crainte paquet vin dépasser faire quatre source.,,25.0
5212,foyer,2023-09-19,502,Appeler perdre vision consulter obéir mine.,,25.0
5213,foyer,2023-08-19,624,Souffrir écarter soin besoin deux risquer juger.,,25.0
5214,foyer,2023-07-19,433,Île épais propos couper solitude.,,25.0
5215,foyer,2023-06-19,798,Sien annoncer réclamer un appartement vite importance.,,25.0
5216,foyer,2023-05-19,843,Obtenir façon respecter village.,,25.0
5217,foyer,2023-04-19,336,Moyen troisième dehors fin renoncer amuser.,,25.0
5218,foyer,2023-03-19,366,Religion dessiner été course sûr.,,25.0
5219,foyer,2023-02-19,308,Taire protéger blanc arrêter soin ah robe.,,25.0
5220,foyer,2023-01-19,354,Vers enfant par douleur croix inutile prévenir.,,25.0
5221,foyer,2025-12-19,392,Révolution sur lier ressembler.,,26.0
5222,foyer,2025-11-19,665,Peuple réveiller plutôt gouvernement toit noir fixe.,,26.0
5223,foyer,2025-10-19,454,Inconnu dégager désespoir recueillir caresser diriger silence.,,26.0
5224,foyer,2025-09-19,614,Vrai terre gens trace but chasser.,,26.0
5225,foyer,2025-08-19,671,Risquer pourquoi mensonge auprès vêtement sein.,,26.0
5226,foyer,2025-07-19,623,Seigneur combat justice mode passer marche faire peine.,,26.0
5227,foyer,2025-06-19,757,Musique pleurer au souffrance ajouter.,,26.0
5228,foyer,2025-05-19,479,Éclat prix étouffer yeux rencontrer sorte convenir.,,26.0
5229,foyer,2025-04-19,403,Attention rester croix surtout courant.,,26.0
5230,foyer,2025-03-19,463,Entendre moitié vide aider sac habitude palais.,,26.0
5231,foyer,2025-02-19,455,Devant presser séparer doigt empêcher.,,26.0
5232,foyer,2025-01-19,421,Attacher puissance animer.,,26.0
5233,foyer,2024-12-19,719,Famille appuyer demi situation ce prononcer.,,26.0
5234,foyer,2024-11-19,780,Vêtement appartement regarder officier cinquante.,,26.0
5235,foyer,2024-10-19,587,Mais claire puis lier surprendre race.,,26.0
5236,foyer,2024-09-19,555,Chiffre tombe quel dieu noire.,,26.0
5237,foyer,2024-08-19,450,Moyen que cher société calmer seulement théâtre.,,26.0
5238,foyer,2024-07-19,399,Position roi froid saisir entier double puis.,,26.0
5239,foyer,2024-06-19,438,Loi sec second premier travers verser.,,26.0
5240,foyer,2024-05-19,784,Usage joue auprès attaquer précis.,,26.0
5241,foyer,2024-04-19,474,Vieillard quelqu'un chaque paysan nombre.,,26.0
5242,foyer,2024-03-19,671,Pourquoi lendemain cas entre prévoir abattre.,,26.0
5243,foyer,2024-02-19,486,Jamais tour précis devoir.,,26.0
5244,foyer,2024-01-19,320,Étranger unique attacher école.,,26.0
5245,foyer,2023-12-19,652,Système front forme le étroit.,,26.0
5246,foyer,2023-11-19,387,Remplacer à but chose honte volonté puissant.,,26.0
5247,foyer,2023-10-19,370,Bonheur gris que entretenir fumée retirer écrire.,,26.0
5248,foyer,2023-09-19,607,Ci prochain terre porter creuser menacer bon.,,26.0
5249,foyer,2023-08-19,453,Impression chair soin sérieux haut charger.,,26.0
5250,foyer,2023-07-19,501,Énergie type forêt vivant dehors auprès.,,26.0
5251,foyer,2023-06-19,628,En glace soutenir celui genou saluer fils.,,26.0
5252,foyer,2023-05-19,385,Voisin lorsque visible appuyer courir page foi.,,26.0
5253,foyer,2023-04-19,704,Ensuite retenir être phrase.,,26.0
5254,foyer,2023-03-19,727,Fonction aucun devoir préférer.,,26.0
5255,foyer,2023-02-19,673,Déchirer soin choix rejeter aspect roman guère.,,26.0
5256,foyer,2023-01-19,496,Habitude victime du absolument delà partie.,,26.0
5257,foyer,2025-12-19,832,Ci vide calme six vin.,,27.0
5258,foyer,2025-11-19,324,Danser davantage combat vers question.,,27.0
5259,foyer,2025-10-19,470,Installer pitié faible subir.,,27.0
5260,foyer,2025-09-19,544,Vif lutter unique idée considérer.,,27.0
5261,foyer,2025-08-19,569,Fête rideau signer rassurer tendre.,,27.0
5262,foyer,2025-07-19,743,Fin exemple savoir cesser but carte haute.,,27.0
5263,foyer,2025-06-19,579,Pitié vision accorder véritable chute tromper.,,27.0
5264,foyer,2025-05-19,769,Mode manquer subir.,,27.0
5265,foyer,2025-04-19,640,Eau cent continuer tour ni.,,27.0
5266,foyer,2025-03-19,433,Nom permettre toute ennemi forme chercher fort.,,27.0
5267,foyer,2025-02-19,310,Gros animal peau espérer éternel faim.,,27.0
5268,foyer,2025-01-19,319,Réussir un sommet honneur un avancer neuf.,,27.0
5269,foyer,2024-12-19,504,Sou dessiner espérer auprès violence il couche.,,27.0
5270,foyer,2024-11-19,689,Rien espèce pays plaire paquet.,,27.0
5271,foyer,2024-10-19,576,Goût circonstance cou divers recueillir forêt poitrine.,,27.0
5272,foyer,2024-09-19,643,Ensemble travail revoir groupe.,,27.0
5273,foyer,2024-08-19,824,Désigner roi centre pluie dimanche souffler.,,27.0
5274,foyer,2024-07-19,734,Apparence plusieurs bien voisin briser malade brûler.,,27.0
5275,foyer,2024-06-19,650,Prochain autre mince donc remercier milieu souffrir perte.,,27.0
5276,foyer,2024-05-19,654,Honte respect elle pitié terreur.,,27.0
5277,foyer,2024-04-19,497,Risquer sujet lui journée.,,27.0
5278,foyer,2024-03-19,573,Désormais proposer madame agent lueur riche offrir acte.,,27.0
5279,foyer,2024-02-19,760,Appeler casser afin de curieux prêter air vouloir.,,27.0
5280,foyer,2024-01-19,386,Secret cacher professeur arme ferme trouver danser.,,27.0
5281,foyer,2023-12-19,626,Prochain personne robe nommer apercevoir connaître bras.,,27.0
5282,foyer,2023-11-19,416,Yeux blanc préférer monsieur genou.,,27.0
5283,foyer,2023-10-19,431,Veiller avance tendre souffrir.,,27.0
5284,foyer,2023-09-19,409,Vent satisfaire remonter charger calmer près.,,27.0
5285,foyer,2023-08-19,481,Moment soi forêt cinquante immense rire.,,27.0
5286,foyer,2023-07-19,457,Loin ministre secret neuf posséder entendre avance comment.,,27.0
5287,foyer,2023-06-19,542,Six chemise derrière.,,27.0
5288,foyer,2023-05-19,113,Profondément différent guerre général.,,27.0
5289,foyer,2023-04-19,649,Lendemain tâche cas gens éviter servir.,,27.0
5290,foyer,2023-03-19,372,Parole cri drôle moyen étendue assez demain.,,27.0
5291,foyer,2023-02-19,771,Montrer rapidement échapper bois docteur apparence fin.,,27.0
5292,foyer,2023-01-19,638,Sou content souvenir règle séparer ailleurs voyager.,,27.0
5293,foyer,2025-12-19,408,Suivre violence métier jusque devant.,,28.0
5294,foyer,2025-11-19,357,Garçon suite plaire montagne.,,28.0
5295,foyer,2025-10-19,504,Juste ensuite forme lieu admettre entraîner.,,28.0
5296,foyer,2025-09-19,383,Couleur dès sourire animer danger doigt rose.,,28.0
5297,foyer,2025-08-19,910,Seigneur pluie inutile manger mois.,,28.0
5298,foyer,2025-07-19,538,Céder comment habiller fille fier côte fatigue.,,28.0
5299,foyer,2025-06-19,381,Garder chanter importance portier chance garde demain riche.,,28.0
5300,foyer,2025-05-19,842,Étage tantôt ce course quartier prendre yeux.,,28.0
5301,foyer,2025-04-19,502,Partie intérêt miser quoi type claire.,,28.0
5302,foyer,2025-03-19,807,Sujet âge simplement lequel.,,28.0
5303,foyer,2025-02-19,490,Geste moins extraordinaire.,,28.0
5304,foyer,2025-01-19,362,Cesser finir rayon.,,28.0
5305,foyer,2024-12-19,280,Distance davantage façon croiser bientôt.,,28.0
5306,foyer,2024-11-19,502,Poussière paix amour curiosité tu.,,28.0
5307,foyer,2024-10-19,493,Sang groupe phrase grand.,,28.0
5308,foyer,2024-09-19,377,Signe parvenir souvent gloire journal quelqu'un intérieur.,,28.0
5309,foyer,2024-08-19,629,Ramasser prêter blanc peuple.,,28.0
5310,foyer,2024-07-19,533,Écraser mesure loin désert.,,28.0
5311,foyer,2024-06-19,603,Sentir compagnie agent bas même intention jamais.,,28.0
5312,foyer,2024-05-19,818,Rang pauvre consulter trace toute chaque entrée nommer.,,28.0
5313,foyer,2024-04-19,523,Certain diriger expliquer réduire jardin regretter image détacher.,,28.0
5314,foyer,2024-03-19,653,Plonger arme vous perte madame sou consentir.,,28.0
5315,foyer,2024-02-19,799,Traîner dresser en voyage.,,28.0
5316,foyer,2024-01-19,557,Prêt content défaut sang prétendre.,,28.0
5317,foyer,2023-12-19,465,Jusque savoir son composer répéter rayon retenir.,,28.0
5318,foyer,2023-11-19,364,Impression système paraître sourire relation.,,28.0
5319,foyer,2023-10-19,361,Fait lier notre honneur inviter.,,28.0
5320,foyer,2023-09-19,740,Muet un satisfaire pointe compte étage.,,28.0
5321,foyer,2023-08-19,862,Payer article voix tracer.,,28.0
5322,foyer,2023-07-19,390,Froid seul prêter préparer inventer.,,28.0
5323,foyer,2023-06-19,670,Fumer voile pauvre maître ressembler.,,28.0
5324,foyer,2023-05-19,367,Votre monter représenter cruel garde théâtre son.,,28.0
5325,foyer,2023-04-19,626,Entrer prison renoncer environ réponse chaîne vie.,,28.0
5326,foyer,2023-03-19,791,Prêter espoir haut décrire.,,28.0
5327,foyer,2023-02-19,607,Erreur parler bataille douze croiser journée gloire foule.,,28.0
5328,foyer,2023-01-19,620,Lire répandre feuille sauvage éclairer.,,28.0
5329,foyer,2025-12-19,494,Trésor soudain poésie montrer présenter midi parole.,,29.0
5330,foyer,2025-11-19,474,Ah mer pauvre ailleurs.,,29.0
5331,foyer,2025-10-19,661,Blanc devant ligne.,,29.0
5332,foyer,2025-09-19,772,Plaindre nouveau force ensemble entier entraîner.,,29.0
5333,foyer,2025-08-19,712,Bruit soit refuser réclamer moitié former.,,29.0
5334,foyer,2025-07-19,775,Part répondre voix adresser.,,29.0
5335,foyer,2025-06-19,445,Accord preuve parmi étudier poursuivre système donc.,,29.0
5336,foyer,2025-05-19,694,Joli plein passer sortir.,,29.0
5337,foyer,2025-04-19,325,Valoir goutte prendre cependant effet lumière si tu.,,29.0
5338,foyer,2025-03-19,624,Camarade ceci inquiétude quelque au penser.,,29.0
